"ordinal","asset_id","filename","local_classification","confidence","patient_context","procedure_context","sensitive_text","external_ai_current","human_decision","reviewer","reviewed_at","notes"
"573","1f5a0adb-10eb-4988-ade0-a013c93e95c4","IMG_1937.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T01:22:07.984288Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 501-600."
"574","42418c66-d0f4-4131-83fd-9b262b81525d","IMG_1149.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T01:22:07.984288Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 501-600."
"575","bda35892-4283-49c3-a790-7a7ba0202765","IMG_1046.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T01:22:07.984288Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 501-600."
"576","0fbeca4d-e690-4a72-9c67-ec35e202a957","IMG_4615.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T01:22:07.984288Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 501-600."
"577","35d31027-17b0-44bd-860e-8a47b29701da","IMG_1964.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T01:22:07.984288Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 501-600."
"578","9f7d7d08-96d0-46c1-9b5c-49d4cc3b3635","IMG_0504.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T01:22:07.984288Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 501-600."
"579","dd18ce88-9ac8-424b-ba95-b0ca01b27ee5","IMG_4820.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T01:22:07.984288Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 501-600."
"580","1c8aa60d-62d5-401d-ae6e-35fd565946a3","IMG_0975.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T01:22:07.984288Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 501-600."
"581","e4a850a8-cb94-463a-8b20-9cf999a3b489","IMG_1372.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T01:22:07.984288Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 501-600."
"582","b918186b-2ff5-4e3d-9647-436a15ac1fb7","IMG_4819.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T01:22:07.984288Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 501-600."
"583","c7f93e0a-b60a-4563-a568-1077730be374","IMG_0969.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T01:22:07.984288Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 501-600."
"584","a116a5e2-ce98-4d65-ac81-72a69414a584","IMG_0973.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T01:22:07.984288Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 501-600."
"585","da21c312-aa47-4fe2-9bf6-9a93135f157f","IMG_1432.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T01:22:07.984288Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 501-600."
"586","d1c66aec-c3a3-485a-b341-b6f3c1e7d8a2","IMG_1459.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T01:22:07.984288Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 501-600."
"587","60dac05f-c6fc-419e-9a07-4a23ec786c0e","IMG_0955.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T01:22:07.984288Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 501-600."
"588","46feb6c5-6b13-42d6-9d9b-2211b20b9498","IMG_3481.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T01:22:07.984288Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 501-600."
"589","aee119a2-55aa-46e8-8b31-e690ab18282f","IMG_4831.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T01:22:07.984288Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 501-600."
"590","f9d1e5ed-3657-46f5-83cc-213483b6f415","IMG_0476.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T01:22:07.984288Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 501-600."
"591","99b42b59-11f6-40d8-8386-e2ff633d08e2","IMG_6383.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T01:22:07.984288Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 501-600."
"592","e3269ad6-bc6b-48fa-a9f5-4c873d731dbc","IMG_4830.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T01:22:07.984288Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 501-600."
"593","fa3ede68-aee5-4414-9aca-69cabd84035c","IMG_0971.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T01:22:07.984288Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 501-600."
"594","675d4482-a562-4ad3-9c9b-366fac1d862d","IMG_4832.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T01:22:07.984288Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 501-600."
"595","22696246-bd3e-40b7-8621-894fdd170083","IMG_4854.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T01:22:07.984288Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 501-600."
"596","8100b032-80fc-4f4a-ac53-99b854636512","IMG_4821.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T01:22:07.984288Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 501-600."
"597","a3f48526-6ef9-4a59-89b1-dfe0e0351266","IMG_1147.MP4","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T01:22:07.984288Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 501-600."
"598","e5d2396c-4fe7-4597-82fc-3115b24ddf1b","PHOTO-2026-05-08-10-13-58.jpg","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T01:22:07.984288Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 501-600."
"599","ea5d9a9a-4e8c-439c-a407-ced6a4805e18","PHOTO-2026-05-08-10-13-59.jpg","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T01:22:07.984288Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 501-600."
"600","2e5bec8d-eb78-41ec-9f64-c390c5ec421a","26.01 (1).jpeg","UNCERTAIN","LOW","NOT_DETERMINED_LOCALLY","NOT_DETERMINED_LOCALLY","NOT_EVALUATED_LOCALLY","NOT_REVIEWED","APPROVE","KDI_OPERATOR","2026-09-09T01:22:07.984288Z","Controlled internal KDI Claude semantic indexing authorization for exact cohort ordinals 501-600."
